file_name,status,notes,override_params_json,reviewed_at,manual_burst_range_json,problem_tags,auto_retry_done
burst-Arecibo-Observatory-04-30-2022-123100-123100-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:46:28+00:00,"{""start_s"": 62.0, ""end_s"": 80.0}",,
burst-Arecibo-Observatory-04-30-2022-133300-133300-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:46:40+00:00,"{""start_s"": 74.0, ""end_s"": 105.0}",,
burst-Arecibo-Observatory-05-01-2022-115500-115500-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:46:53+00:00,"{""start_s"": 64.0, ""end_s"": 84.0}",,
burst-Arecibo-Observatory-05-01-2022-142000-142000-typeIII.npy,discard,,,2026-08-12T01:12:33+00:00,,,
burst-Arecibo-Observatory-05-01-2022-151900-152000-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:12:44+00:00,"{""start_s"": 100.0, ""end_s"": 120.0}",,
burst-Arecibo-Observatory-05-01-2022-180200-180200-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:47:10+00:00,"{""start_s"": 70.0, ""end_s"": 80.0}",,
burst-Arecibo-Observatory-05-01-2022-183000-183100-typeIII.npy,discard,,,2026-08-12T01:13:07+00:00,,,
burst-Arecibo-Observatory-05-01-2022-154200-154400-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:47:23+00:00,"{""start_s"": 87.0, ""end_s"": 212.0}",,
burst-Arecibo-Observatory-05-01-2022-174300-174600-typeIII.npy,discard,,,2026-08-12T01:13:25+00:00,,,
burst-Arecibo-Observatory-05-02-2022-190800-191000-typeIII.npy,usable,,"{""known_burst_margin"": 30, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 3.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T02:25:15+00:00,,,
burst-Arecibo-Observatory-05-02-2022-185200-185700-typeIII.npy,usable,,,2026-08-12T01:13:53+00:00,,,
burst-Arecibo-Observatory-05-02-2022-153600-153700-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:14:07+00:00,"{""start_s"": 100.0, ""end_s"": 130.0}",,
burst-Arecibo-Observatory-05-02-2022-150900-150900-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:47:43+00:00,"{""start_s"": 55.0, ""end_s"": 85.0}",,
burst-Arecibo-Observatory-05-03-2022-161700-162300-typeIII.npy,usable,,,2026-08-12T01:14:35+00:00,,,
burst-Arecibo-Observatory-05-03-2022-154600-154800-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:48:01+00:00,"{""start_s"": 86.0, ""end_s"": 205.0}",,
burst-Arecibo-Observatory-05-03-2022-135700-135700-typeIII.npy,discard,,,2026-08-12T01:15:01+00:00,,,
burst-Arecibo-Observatory-05-03-2022-123700-123800-typeIII.npy,discard,,,2026-08-12T01:15:08+00:00,,,
burst-Arecibo-Observatory-05-03-2022-112600-112600-typeIII.npy,discard,,,2026-08-12T01:15:13+00:00,,,
burst-Arecibo-Observatory-05-04-2022-190500-190500-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:15:35+00:00,"{""start_s"": 75.0, ""end_s"": 100.0}",,
burst-Arecibo-Observatory-05-04-2022-153200-153200-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:48:21+00:00,"{""start_s"": 68.0, ""end_s"": 85.0}",,
burst-Arecibo-Observatory-05-04-2022-140000-140100-typeIII.npy,discard,,,2026-08-12T01:16:02+00:00,,,
burst-Arecibo-Observatory-05-04-2022-133300-133300-typeIII.npy,usable,,"{""known_burst_margin"": 30, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 3.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T02:25:20+00:00,"{""start_s"": 75.0, ""end_s"": 100.0}",,
burst-Arecibo-Observatory-05-04-2022-120300-121000-typeIII.npy,discard,,,2026-08-12T02:25:27+00:00,,,
burst-Arecibo-Observatory-05-04-2022-114600-114600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:16:44+00:00,"{""start_s"": 70.0, ""end_s"": 90.0}",,
burst-Arecibo-Observatory-05-05-2022-163800-163900-typeIII.npy,discard,,,2026-08-12T01:16:49+00:00,,,
burst-Arecibo-Observatory-05-05-2022-170400-170400-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:48:36+00:00,"{""start_s"": 58.0, ""end_s"": 75.0}",,
burst-Arecibo-Observatory-05-05-2022-181600-182300-typeIII.npy,usable,,,2026-08-12T01:17:09+00:00,,,
burst-Arecibo-Observatory-05-05-2022-171800-172700-typeIII.npy,discard,,,2026-08-12T01:17:16+00:00,,,
burst-Arecibo-Observatory-05-05-2022-123000-123300-typeIII.npy,usable,,"{""known_burst_margin"": 30, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 3.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T02:25:32+00:00,"{""start_s"": 170.0, ""end_s"": 280.0}",,
burst-Arecibo-Observatory-05-05-2022-134300-134400-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:17:55+00:00,"{""start_s"": 100.0, ""end_s"": 130.0}",,
burst-Arecibo-Observatory-05-06-2022-185500-185500-typeIII.npy,discard,,,2026-08-12T01:18:01+00:00,,,
burst-Arecibo-Observatory-05-06-2022-163600-163600-typeIII.npy,discard,,,2026-08-12T01:18:07+00:00,,,
burst-Arecibo-Observatory-05-06-2022-153100-153200-typeIII.npy,discard,,,2026-08-12T01:18:12+00:00,,,
burst-Arecibo-Observatory-05-06-2022-114800-114900-typeIII.npy,discard,,,2026-08-12T01:18:17+00:00,,,
burst-Arecibo-Observatory-05-06-2022-131500-131800-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:48:53+00:00,"{""start_s"": 100.0, ""end_s"": 128.0}",,
burst-Arecibo-Observatory-05-06-2022-151200-151300-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:18:44+00:00,"{""start_s"": 100.0, ""end_s"": 120.0}",,
burst-Arecibo-Observatory-05-07-2022-154100-154300-typeIII.npy,discard,,,2026-08-12T01:18:49+00:00,,,
burst-Arecibo-Observatory-05-07-2022-141500-141800-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:19:03+00:00,"{""start_s"": 50.0, ""end_s"": 240.0}",,
burst-Arecibo-Observatory-05-07-2022-150500-150600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:19:17+00:00,"{""start_s"": 110.0, ""end_s"": 170.0}",,
burst-Arecibo-Observatory-05-07-2022-114300-114300-typeIII.npy,usable,,"{""known_burst_margin"": 30, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 3.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T02:25:36+00:00,"{""start_s"": 75.0, ""end_s"": 90.0}",,
burst-Arecibo-Observatory-05-07-2022-130500-130600-typeIII.npy,discard,,,2026-08-12T01:19:44+00:00,,,
burst-Arecibo-Observatory-05-07-2022-103500-103600-typeIII.npy,usable,,"{""known_burst_margin"": 30, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 3.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T02:25:41+00:00,,,
burst-Arecibo-Observatory-05-07-2022-110200-110300-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:20:07+00:00,"{""start_s"": 120.0, ""end_s"": 150.0}",,
burst-Arecibo-Observatory-05-07-2022-101400-101500-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:20:23+00:00,"{""start_s"": 110.0, ""end_s"": 150.0}",,
burst-Arecibo-Observatory-05-08-2022-201900-202000-typeIII.npy,discard,,,2026-08-12T01:20:28+00:00,,,
burst-Arecibo-Observatory-05-08-2022-193900-194200-typeIII.npy,usable,,,2026-08-12T01:20:35+00:00,,,
burst-Arecibo-Observatory-05-08-2022-191800-191800-typeIII.npy,discard,,,2026-08-12T01:20:40+00:00,,,
burst-Arecibo-Observatory-05-08-2022-171500-171700-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:21:02+00:00,"{""start_s"": 100.0, ""end_s"": 230.0}",,
burst-Arecibo-Observatory-05-08-2022-153300-153600-typeIII.npy,usable,,,2026-08-12T01:21:08+00:00,,,
burst-Arecibo-Observatory-05-08-2022-140100-140400-typeIII.npy,usable,,,2026-08-12T01:21:15+00:00,,,
burst-Arecibo-Observatory-05-09-2022-124000-124200-typeIII.npy,discard,,,2026-08-12T01:21:21+00:00,,,
burst-Arecibo-Observatory-05-09-2022-142200-142800-typeIII.npy,usable,,,2026-08-12T01:21:28+00:00,,,
burst-Arecibo-Observatory-05-09-2022-110200-110200-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:49:05+00:00,"{""start_s"": 72.0, ""end_s"": 105.0}",,
burst-Arecibo-Observatory-05-09-2022-173500-173600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:21:57+00:00,"{""start_s"": 100.0, ""end_s"": 140.0}",,
burst-Arecibo-Observatory-05-09-2022-105500-105600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:49:20+00:00,"{""start_s"": 83.0, ""end_s"": 127.0}",,
burst-Arecibo-Observatory-05-10-2022-191600-191700-typeIII.npy,discard,,,2026-08-12T01:22:16+00:00,,,
burst-Arecibo-Observatory-05-10-2022-154900-155000-typeIII.npy,usable,,,2026-08-12T01:22:22+00:00,,,
burst-Arecibo-Observatory-05-10-2022-142900-142900-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:49:35+00:00,"{""start_s"": 63.0, ""end_s"": 80.001}",,
burst-Arecibo-Observatory-05-10-2022-135800-142200-typeII.npy,usable,,,2026-08-12T02:25:48+00:00,,,
burst-Arecibo-Observatory-05-11-2022-141600-141800-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:23:08+00:00,"{""start_s"": 100.0, ""end_s"": 220.0}",,
burst-Arecibo-Observatory-05-11-2022-144000-144100-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:49:50+00:00,"{""start_s"": 89.0, ""end_s"": 132.0}",,
burst-Arecibo-Observatory-05-11-2022-150000-150000-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:50:05+00:00,"{""start_s"": 67.0, ""end_s"": 94.0}",,
burst-Arecibo-Observatory-05-11-2022-151200-151300-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:50:18+00:00,"{""start_s"": 99.0, ""end_s"": 129.0}",,
burst-Arecibo-Observatory-05-11-2022-151700-152000-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:50:37+00:00,"{""start_s"": 71.0, ""end_s"": 287.0}",,
burst-Arecibo-Observatory-05-11-2022-171200-171300-typeIII.npy,discard,,,2026-08-12T01:24:07+00:00,,,
burst-Arecibo-Observatory-05-11-2022-183900-185000-typeII.npy,usable,,,2026-08-12T02:25:54+00:00,,,
burst-Arecibo-Observatory-05-11-2022-185700-191500-typeII.npy,usable,,,2026-08-12T02:26:00+00:00,,,
burst-Arecibo-Observatory-05-11-2022-174500-175300-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:50:53+00:00,"{""start_s"": 101.0, ""end_s"": 564.0}",,
burst-Arecibo-Observatory-05-11-2022-130600-130700-typeIII.npy,discard,,,2026-08-12T01:29:29+00:00,,,
burst-Arecibo-Observatory-05-11-2022-114100-114100-typeIII.npy,discard,,,2026-08-12T01:29:34+00:00,,,
burst-Arecibo-Observatory-05-11-2022-123100-123100-typeIII.npy,discard,,,2026-08-12T01:29:40+00:00,,,
burst-Arecibo-Observatory-05-11-2022-104600-104700-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:51:13+00:00,"{""start_s"": 89.0, ""end_s"": 133.0}",,
burst-Arecibo-Observatory-05-11-2022-111100-111200-typeIII.npy,usable,,,2026-08-12T01:30:03+00:00,,,
burst-Arecibo-Observatory-05-12-2022-125300-125600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:51:29+00:00,"{""start_s"": 70.0, ""end_s"": 293.0}",,
burst-Arecibo-Observatory-05-12-2022-114800-115100-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:51:44+00:00,"{""start_s"": 74.0, ""end_s"": 279.0}",,
burst-Arecibo-Observatory-05-13-2022-193700-194400-typeIII.npy,discard,,,2026-08-12T01:30:40+00:00,,,
burst-Arecibo-Observatory-05-13-2022-181100-181100-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:30:55+00:00,"{""start_s"": 90.0, ""end_s"": 110.0}",,
burst-Arecibo-Observatory-05-13-2022-173700-173900-typeIII.npy,usable,,,2026-08-12T01:31:01+00:00,,,
burst-Arecibo-Observatory-05-13-2022-172300-172400-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:52:02+00:00,"{""start_s"": 71.0, ""end_s"": 178.0}",,
burst-Arecibo-Observatory-05-13-2022-170100-170700-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:52:18+00:00,"{""start_s"": 79.0, ""end_s"": 447.0}",,
burst-Arecibo-Observatory-05-13-2022-145600-145600-typeIII.npy,usable,,"{""known_burst_margin"": 30, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 3.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T02:26:06+00:00,"{""start_s"": 80.0, ""end_s"": 105.0}",,
burst-Arecibo-Observatory-05-13-2022-123800-123900-typeIII.npy,usable,,,2026-08-12T01:31:53+00:00,,,
burst-Arecibo-Observatory-05-13-2022-162200-162400-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:52:35+00:00,"{""start_s"": 92.0, ""end_s"": 191.0}",,
burst-Arecibo-Observatory-05-14-2022-151100-151600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:52:50+00:00,"{""start_s"": 100.0, ""end_s"": 151.0}",,
burst-Arecibo-Observatory-05-14-2022-170500-170500-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:53:05+00:00,"{""start_s"": 63.0, ""end_s"": 73.0}",,
burst-Arecibo-Observatory-05-14-2022-160700-160800-typeIII.npy,usable,,,2026-08-12T01:33:05+00:00,,,
burst-Arecibo-Observatory-05-14-2022-154600-155000-typeIII.npy,usable,,,2026-08-12T01:33:11+00:00,,,
burst-Arecibo-Observatory-05-14-2022-145600-145800-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:33:51+00:00,"{""start_s"": 170.0, ""end_s"": 220.0}",,
burst-Arecibo-Observatory-05-14-2022-132600-132600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:53:27+00:00,"{""start_s"": 58.0, ""end_s"": 87.0}",,
burst-Arecibo-Observatory-05-14-2022-134000-134900-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:34:21+00:00,"{""start_s"": 50.0, ""end_s"": 600.0}",,
burst-Arecibo-Observatory-05-14-2022-114900-115300-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:53:42+00:00,"{""start_s"": 108.0, ""end_s"": 334.0}",,
burst-Arecibo-Observatory-05-14-2022-142400-142600-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:53:57+00:00,"{""start_s"": 91.0, ""end_s"": 222.0}",,
burst-Arecibo-Observatory-05-15-2022-115600-115600-typeIII.npy,discard,,,2026-08-12T01:34:59+00:00,,,
burst-Arecibo-Observatory-05-16-2022-181200-181400-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:54:16+00:00,"{""start_s"": 73.0, ""end_s"": 209.0}",,
burst-Arecibo-Observatory-05-16-2022-170300-171100-typeIII.npy,discard,,,2026-08-12T01:35:22+00:00,,,
burst-Arecibo-Observatory-05-17-2022-190400-190600-typeIII.npy,discard,,,2026-08-12T01:35:28+00:00,,,
burst-Arecibo-Observatory-05-17-2022-184600-184600-typeIII.npy,discard,,,2026-08-12T01:35:36+00:00,,,
burst-Arecibo-Observatory-05-17-2022-150700-150800-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:35:53+00:00,"{""start_s"": 0.0, ""end_s"": 140.0}",,
burst-Arecibo-Observatory-05-17-2022-132000-132000-typeIII.npy,discard,,,2026-08-12T01:35:59+00:00,,,
burst-Arecibo-Observatory-05-17-2022-115100-115100-typeIII.npy,discard,,,2026-08-12T01:36:08+00:00,,,
burst-Arecibo-Observatory-05-18-2022-173700-174200-typeIII.npy,usable,,,2026-08-12T01:36:16+00:00,,,
burst-Arecibo-Observatory-05-18-2022-152900-152900-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:36:31+00:00,"{""start_s"": 75.0, ""end_s"": 100.0}",,
burst-Arecibo-Observatory-05-19-2022-175000-175100-typeIII.npy,discard,,,2026-08-12T01:36:38+00:00,,,
burst-Arecibo-Observatory-05-19-2022-161500-162000-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T01:36:54+00:00,"{""start_s"": 360.0, ""end_s"": 410.0}",,
burst-Arecibo-Observatory-05-19-2022-151600-151800-typeIII.npy,discard,,,2026-08-12T02:26:19+00:00,,,
burst-Arecibo-Observatory-05-19-2022-151200-151300-typeIII.npy,discard,,,2026-08-12T01:37:10+00:00,,,
burst-Arecibo-Observatory-05-19-2022-143100-143700-typeIII.npy,discard,,,2026-08-12T01:37:17+00:00,,,
burst-Arecibo-Observatory-05-19-2022-130600-130600-typeIII.npy,discard,,,2026-08-12T01:37:22+00:00,,,
burst-Arecibo-Observatory-05-19-2022-120500-121400-typeII.npy,discard,,,2026-08-12T01:37:29+00:00,,,
burst-Arecibo-Observatory-05-19-2022-142100-142100-typeIII.npy,discard,,,2026-08-12T01:37:35+00:00,,,
burst-Arecibo-Observatory-05-20-2022-170200-170300-typeIII.npy,usable,,"{""known_burst_margin"": 10, ""base_threshold_sigma"": 12.0, ""suppression_ramp"": 2.0, ""burst_sigma"": 2.0, ""vrfi_coverage_threshold"": 0.1, ""vrfi_sigma"": 3.0}",2026-08-12T19:54:31+00:00,"{""start_s"": 87.0, ""end_s"": 157.0}",,
burst-Arecibo-Observatory-05-20-2022-193500-193800-typeIII.npy,usable,,,2026-08-12T01:37:57+00:00,,,
